Customer_ID,Product_Name,interaction_score
ZB050015,Zenith Individual Savings Account,2.4000000000000004
ZB060844,Aspire Lite,2.4000000000000004
ZB008272,Save4Me Target Account,1.8000000000000003
ZB009255,Zenith Salary Savings Account,1.8000000000000003
ZB041892,Education Loan,2.4000000000000004
ZB052871,Zenith Salary Savings Account,1.8000000000000003
ZB072944,EazySave Classic Account,1.8000000000000003
ZB092782,Zenith Gold Premium Current Account,1.8000000000000003
ZB015084,Zenith Individual Current Account,2.4000000000000004
ZB069380,Save4Me Target Account,1.8000000000000003
ZB085623,Zenith Platinum Premium Current Account,2.4000000000000004
ZB045518,Zenith Salary Savings Account,2.1000000000000005
ZB057827,Zenith Individual Savings Account,2.4000000000000004
ZB012798,Education Loan,1.5000000000000002
ZB025040,Zenith Individual Current Account,2.7
ZB084078,Zenith Salary Savings Account,0.9000000000000001
ZB089220,Zenith Platinum Premium Current Account,2.4000000000000004
ZB008962,EazySave Classic Account,1.5000000000000002
ZB084956,Zenith Individual Current Account,2.4000000000000004
ZB085837,ZIVA - Zenith Intelligent Virtual Assistant,1.2000000000000002
ZB016453,ZIVA - Zenith Intelligent Virtual Assistant,2.1000000000000005
ZB069357,ZIVA - Zenith Intelligent Virtual Assistant,1.5000000000000002
ZB088548,Timeless Current Account,2.4000000000000004
ZB060551,EazySave Classic Account,1.8000000000000003
ZB082773,Scan To Pay (QR Payments),1.5000000000000002
ZB034643,Zenith Salary Savings Account,1.5000000000000002
ZB046441,Zenith Individual Savings Account,2.1000000000000005
ZB064835,Timeless Savings Account,2.7
ZB071409,Zenith Internet Banking,2.1000000000000005
ZB073326,Zenith Internet Banking,2.1000000000000005
ZB087492,Zenith Prepaid Card,1.2000000000000002
ZB040989,EazySave Classic Account,2.7
ZB022430,Zenith Platinum Premium Current Account,2.7
ZB026457,EazySave Classic Account,2.4000000000000004
ZB016162,Scan To Pay (QR Payments),1.5000000000000002
ZB042197,Scan To Pay (QR Payments),0.9000000000000001
ZB023938,EazySave Classic Account,1.8000000000000003
ZB041262,SME Loan,1.5000000000000002
ZB063104,Zenith Individual Savings Account,2.1000000000000005
ZB074120,Zenith Salary Savings Account,2.1000000000000005
ZB094155,EazySave Classic Account,1.2000000000000002
ZB011298,Zenith Gold Premium Current Account,2.7
ZB016162,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB016772,Education Loan,2.4000000000000004
ZB034849,Timeless Current Account,3.0000000000000004
ZB046441,Education Loan,1.5000000000000002
ZB092512,Save4Me Target Account,1.5000000000000002
ZB004335,Zenith Gold Premium Current Account,3.0000000000000004
ZB016162,Zenith Mobile Banking App,2.1000000000000005
ZB038947,EazySave Classic Account,2.4000000000000004
ZB066479,Household Acquisition Loan,1.8000000000000003
ZB006513,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB016453,Scan To Pay (QR Payments),1.8000000000000003
ZB019240,Zenith Individual Savings Account,1.8000000000000003
ZB083314,Zenith Salary Savings Account,1.5000000000000002
ZB086594,Zenith Individual Current Account,1.8000000000000003
ZB010725,Education Loan,1.5000000000000002
ZB057886,Timeless Savings Account,2.7
ZB065563,Zenith Internet Banking,1.5000000000000002
ZB075068,Scan To Pay (QR Payments),1.5000000000000002
ZB085369,Zenith Individual Current Account,2.1000000000000005
ZB032679,Save4Me Target Account,1.8000000000000003
ZB094448,Scan To Pay (QR Payments),1.2000000000000002
ZB012127,Education Loan,1.5000000000000002
ZB043753,Education Loan,1.5000000000000002
ZB046014,EazySave Classic Account,2.4000000000000004
ZB053612,Education Loan,1.5000000000000002
ZB009255,Zenith Individual Savings Account,2.1000000000000005
ZB040668,SME Loan,1.5000000000000002
ZB045445,Scan To Pay (QR Payments),0.9000000000000001
ZB024777,Scan To Pay (QR Payments),1.5000000000000002
ZB059193,Zenith Individual Current Account,2.1000000000000005
ZB081229,Timeless Savings Account,1.5000000000000002
ZB002784,Zenith Platinum Premium Current Account,2.7
ZB007180,Zenith Salary Savings Account,1.5000000000000002
ZB021812,Education Loan,1.2000000000000002
ZB060439,Zenith Individual Savings Account,2.4000000000000004
ZB072870,Zenith Individual Savings Account,2.4000000000000004
ZB018617,Zenith Individual Savings Account,1.8000000000000003
ZB004238,Timeless Savings Account,1.8000000000000003
ZB006113,Scan To Pay (QR Payments),2.1000000000000005
ZB035970,Timeless Current Account,3.0000000000000004
ZB064041,Timeless Savings Account,2.7
ZB064806,ZIVA Stores,1.8000000000000003
ZB074453,Zenith Salary Savings Account,2.1000000000000005
ZB076431,Education Loan,2.1000000000000005
ZB085282,Timeless Pension Advance,1.8000000000000003
ZB083654,EazySave Classic Account,1.2000000000000002
ZB003795,Timeless Savings Account,1.8000000000000003
ZB004238,Education Loan,2.4000000000000004
ZB026840,EazySave Classic Account,1.8000000000000003
ZB010333,Zenith Individual Savings Account,1.8000000000000003
ZB056880,Zenith Individual Current Account,1.8000000000000003
ZB091672,Zenith Gold Premium Current Account,1.8000000000000003
ZB004503,Timeless Savings Account,2.7
ZB014542,SME Grow My Biz Account,1.2000000000000002
ZB033953,SME Grow My Biz Account,1.5000000000000002
ZB067415,Salary Advance,1.5000000000000002
ZB084876,EazySave Classic Account,1.8000000000000003
ZB092020,EazySave Classic Account,1.2000000000000002
ZB005942,Zenith Individual Current Account,2.4000000000000004
ZB050113,Zenith Salary Savings Account,2.1000000000000005
ZB069537,Timeless Current Account,2.7
ZB022095,Education Loan,1.8000000000000003
ZB040667,Timeless Current Account,2.1000000000000005
ZB075089,Zenith Individual Savings Account,3.0000000000000004
ZB079077,ZIVA - Zenith Intelligent Virtual Assistant,0.9000000000000001
ZB014514,Save4Me Target Account,1.8000000000000003
ZB082695,Timeless Savings Account,1.2000000000000002
ZB017530,Zenith Individual Savings Account,1.5000000000000002
ZB038514,EazySave Classic Account,2.4000000000000004
ZB010666,EazySave Classic Account,2.1000000000000005
ZB016540,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB031727,Zenith Salary Savings Account,2.1000000000000005
ZB034837,Zenith Individual Savings Account,2.1000000000000005
ZB047419,Zenith Salary Savings Account,2.1000000000000005
ZB005389,Scan To Pay (QR Payments),2.1000000000000005
ZB060871,Household Acquisition Loan,1.5000000000000002
ZB062734,Household Acquisition Loan,1.5000000000000002
ZB075068,Timeless Savings Account,2.4000000000000004
ZB088853,EazySave Classic Account,1.8000000000000003
ZB006840,Scan To Pay (QR Payments),2.1000000000000005
ZB016746,Zenith Mobile Banking App,2.1000000000000005
ZB042013,EazySave Classic Account,2.1000000000000005
ZB054670,EazySave Classic Account,1.5000000000000002
ZB014514,Zenith Individual Savings Account,2.1000000000000005
ZB094000,Zenith Individual Savings Account,1.8000000000000003
ZB059855,EazySave Classic Account,1.8000000000000003
ZB084375,EazySave Classic Account,1.8000000000000003
ZB086368,Zenith Individual Savings Account,1.5000000000000002
ZB011273,Education Loan,1.5000000000000002
ZB012798,Zenith Individual Current Account,2.4000000000000004
ZB014557,SME Grow My Biz Account,1.2000000000000002
ZB056915,Zenith Gold Premium Current Account,1.8000000000000003
ZB064041,Salary Advance,1.5000000000000002
ZB073259,Zenith Individual Savings Account,2.4000000000000004
ZB003932,Aspire Account,3.0000000000000004
ZB013003,Scan To Pay (QR Payments),1.2000000000000002
ZB014498,Save4Me Target Account,1.8000000000000003
ZB032780,Save4Me Target Account,2.1000000000000005
ZB062856,Scan To Pay (QR Payments),1.2000000000000002
ZB009944,Zenith Salary Savings Account,2.1000000000000005
ZB041633,SME Loan,1.5000000000000002
ZB084970,Timeless Pension Advance,1.8000000000000003
ZB011850,Zenith Gold Premium Current Account,2.7
ZB041262,Personal Loan,1.8000000000000003
ZB053335,Zenith Gold Premium Current Account,2.1000000000000005
ZB082433,Education Loan,1.5000000000000002
ZB017453,Zenith Individual Savings Account,1.5000000000000002
ZB009288,Save4Me Target Account,1.5000000000000002
ZB050475,EazySave Classic Account,2.7
ZB083419,EazySave Classic Account,3.0000000000000004
ZB088853,Zenith Individual Savings Account,1.5000000000000002
ZB039488,Personal Loan,1.8000000000000003
ZB002738,Education Loan,1.5000000000000002
ZB043874,Zenith Salary Savings Account,1.5000000000000002
ZB068067,Scan To Pay (QR Payments),1.5000000000000002
ZB089951,Zenith Individual Current Account,2.4000000000000004
ZB016497,Timeless Current Account,2.7
ZB052340,SME Grow My Biz Account,2.1000000000000005
ZB035610,EazySave Classic Account,1.8000000000000003
ZB007742,Save4Me Target Account,1.8000000000000003
ZB036060,Save4Me Target Account,1.2000000000000002
ZB045445,Zenith Individual Savings Account,1.8000000000000003
ZB053007,Z-Woman Loan,1.8000000000000003
ZB064202,Education Loan,2.1000000000000005
ZB071230,EazySave Classic Account,1.8000000000000003
ZB085950,ZIVA - Zenith Intelligent Virtual Assistant,1.2000000000000002
ZB095606,Zenith Individual Savings Account,1.5000000000000002
ZB000301,Zenith Gold Premium Current Account,2.1000000000000005
ZB041012,Personal Loan,1.8000000000000003
ZB015280,SME Grow My Biz Account,1.2000000000000002
ZB033599,Zenith Gold Premium Current Account,1.5000000000000002
ZB056803,Zenith Individual Current Account,3.0000000000000004
ZB060690,EazySave Classic Account,1.8000000000000003
ZB013543,Education Loan,1.2000000000000002
ZB073660,Education Loan,2.1000000000000005
ZB006113,EazySave Classic Account,2.7
ZB022638,Zenith Individual Savings Account,1.5000000000000002
ZB069614,Zenith Individual Current Account,2.7
ZB032533,Zenith Gold Premium Current Account,1.5000000000000002
ZB052741,Zenith Individual Savings Account,2.4000000000000004
ZB096530,EazySave Classic Account,2.4000000000000004
ZB022615,Education Loan,1.2000000000000002
ZB062167,Salary Advance,1.2000000000000002
ZB063104,EazySave Classic Account,2.7
ZB029581,Timeless Savings Account,2.1000000000000005
ZB036382,Zenith Individual Current Account,2.4000000000000004
ZB086365,ZIVA - Zenith Intelligent Virtual Assistant,1.2000000000000002
ZB074120,Zenith Gold Premium Current Account,2.7
ZB003862,Timeless Savings Account,2.7
ZB043085,Scan To Pay (QR Payments),1.2000000000000002
ZB061222,Education Loan,1.5000000000000002
ZB075590,Timeless Current Account,2.7
ZB084778,Zenith Individual Current Account,3.0000000000000004
ZB085090,Timeless Pension Advance Plus,2.1000000000000005
ZB087940,Aspire Lite,2.7
ZB055622,EazySave Classic Account,1.5000000000000002
ZB066479,Zenith Individual Savings Account,2.7
ZB091023,Zenith Salary Savings Account,1.2000000000000002
ZB020337,Zenith Individual Savings Account,1.8000000000000003
ZB020337,Timeless Savings Account,1.5000000000000002
ZB041577,Timeless Current Account,3.0000000000000004
ZB048664,Zenith Individual Savings Account,2.1000000000000005
ZB076431,Zenith Individual Savings Account,3.0000000000000004
ZB085866,Zenith Individual Savings Account,2.1000000000000005
ZB025533,Scan To Pay (QR Payments),1.5000000000000002
ZB060643,Zenith Individual Savings Account,2.4000000000000004
ZB016894,Zenith Mobile Banking App,2.4000000000000004
ZB032174,Timeless Savings Account,2.7
ZB044345,Timeless Current Account,2.7
ZB091935,Zenith Individual Current Account,1.8000000000000003
ZB011298,EazySave Classic Account,1.8000000000000003
ZB018642,EazySave Classic Account,1.5000000000000002
ZB039488,SME Loan,1.5000000000000002
ZB061918,EazySave Classic Account,2.7
ZB047565,Timeless Current Account,1.2000000000000002
ZB059934,Zenith Individual Savings Account,2.4000000000000004
ZB064094,Zenith Gold Premium Current Account,3.0000000000000004
ZB003932,Education Loan,2.4000000000000004
ZB035610,Zenith Individual Current Account,2.4000000000000004
ZB039539,Personal Loan,1.8000000000000003
ZB068575,Zenith Salary Savings Account,2.1000000000000005
ZB083322,Timeless Savings Account,2.7
ZB033831,Zenith Gold Premium Current Account,3.0000000000000004
ZB047777,Zenith Salary Savings Account,2.1000000000000005
ZB056915,Timeless Savings Account,2.7
ZB073326,Zenith Individual Savings Account,2.4000000000000004
ZB092320,Zenith Individual Savings Account,2.1000000000000005
ZB014557,Zenith Individual Savings Account,2.1000000000000005
ZB005546,Scan To Pay (QR Payments),2.1000000000000005
ZB026840,Zenith Gold Premium Current Account,2.4000000000000004
ZB035945,EazySave Classic Account,1.2000000000000002
ZB043776,Zenith Individual Savings Account,2.1000000000000005
ZB047523,EazySave Classic Account,2.4000000000000004
ZB052871,Zenith Individual Current Account,2.7
ZB014303,Save4Me Target Account,1.8000000000000003
ZB057664,Zenith Individual Savings Account,2.4000000000000004
ZB076564,Timeless Savings Account,2.4000000000000004
ZB088764,Zenith Prepaid Card,1.2000000000000002
ZB019663,Timeless Current Account,1.5000000000000002
ZB046216,Zenith Platinum Premium Current Account,3.0000000000000004
ZB010806,Zenith Individual Current Account,2.4000000000000004
ZB012237,Education Loan,1.5000000000000002
ZB036060,Zenith Individual Current Account,2.4000000000000004
ZB088548,EazySave Classic Account,1.2000000000000002
ZB057664,Timeless Savings Account,1.8000000000000003
ZB073083,Zenith Internet Banking,2.1000000000000005
ZB085304,Timeless Current Account,2.7
ZB083322,Zenith Salary Savings Account,0.9000000000000001
ZB093659,EazySave Classic Account,1.2000000000000002
ZB014031,Education Loan,1.5000000000000002
ZB023075,Zenith Salary Savings Account,2.1000000000000005
ZB033242,EazySave Classic Account,3.0000000000000004
ZB087056,EazySave Classic Account,2.4000000000000004
ZB003455,Zenith Individual Savings Account,2.1000000000000005
ZB033220,Save4Me Target Account,1.8000000000000003
ZB034643,Zenith Individual Savings Account,2.1000000000000005
ZB040303,Save4Me Target Account,1.8000000000000003
ZB072446,EazySave Classic Account,1.8000000000000003
ZB094017,Zenith Individual Savings Account,1.8000000000000003
ZB007269,Timeless Savings Account,2.7
ZB015643,ZIVA - Zenith Intelligent Virtual Assistant,2.1000000000000005
ZB073286,Zenith Individual Savings Account,2.4000000000000004
ZB089935,Save4Me Target Account,1.5000000000000002
ZB011745,Scan To Pay (QR Payments),1.8000000000000003
ZB012216,Zenith Individual Current Account,2.4000000000000004
ZB012320,Zenith Individual Savings Account,2.1000000000000005
ZB020226,Zenith Individual Savings Account,1.8000000000000003
ZB058631,Timeless Savings Account,2.7
ZB081385,Save4Me Target Account,1.5000000000000002
ZB014985,Education Loan,1.8000000000000003
ZB020226,EazySave Classic Account,1.5000000000000002
ZB040455,Salary Advance,1.5000000000000002
ZB059585,Zenith Gold Premium Current Account,2.4000000000000004
ZB060844,Scan To Pay (QR Payments),1.2000000000000002
ZB062425,Household Acquisition Loan,1.5000000000000002
ZB074102,Education Loan,2.1000000000000005
ZB084970,Timeless Pension Advance Plus,2.1000000000000005
ZB095706,EazySave Classic Account,1.5000000000000002
ZB015702,Scan To Pay (QR Payments),1.5000000000000002
ZB017384,EazySave Classic Account,2.7
ZB092220,Timeless Current Account,3.0000000000000004
ZB009596,EazySave Classic Account,2.4000000000000004
ZB088488,EazySave Classic Account,1.8000000000000003
ZB095554,Zenith Salary Savings Account,1.8000000000000003
ZB013537,Zenith Individual Current Account,2.4000000000000004
ZB017384,Zenith Mobile Banking App,2.4000000000000004
ZB020473,Zenith Individual Current Account,2.1000000000000005
ZB032174,EazySave Classic Account,1.5000000000000002
ZB065871,Salary Advance,1.5000000000000002
ZB070267,ZIVA - Zenith Intelligent Virtual Assistant,1.5000000000000002
ZB087117,Ethical Savings Account,1.8000000000000003
ZB067653,GlobalPay - Zenith Payment Gateway,2.1000000000000005
ZB017848,Zenith Mobile Banking App,2.1000000000000005
ZB059431,Zenith Platinum Premium Current Account,2.4000000000000004
ZB069642,Zenith Individual Savings Account,1.8000000000000003
ZB082718,ZIVA - Zenith Intelligent Virtual Assistant,1.2000000000000002
ZB004845,EazySave Classic Account,3.0000000000000004
ZB009249,Zenith Individual Savings Account,2.4000000000000004
ZB015780,ZIVA - Zenith Intelligent Virtual Assistant,2.1000000000000005
ZB019343,Zenith Individual Savings Account,1.8000000000000003
ZB030871,Timeless Savings Account,2.7
ZB043753,Scan To Pay (QR Payments),0.9000000000000001
ZB075089,Timeless Savings Account,2.4000000000000004
ZB079073,Scan To Pay (QR Payments),1.5000000000000002
ZB010666,Zenith Individual Savings Account,2.4000000000000004
ZB014010,Scan To Pay (QR Payments),1.5000000000000002
ZB038565,EazySave Classic Account,2.4000000000000004
ZB065563,GlobalPay - Zenith Payment Gateway,2.1000000000000005
ZB085090,Timeless Pension Advance,1.8000000000000003
ZB090486,Timeless Current Account,3.0000000000000004
ZB005934,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB040460,Timeless Savings Account,2.7
ZB042840,Education Loan,1.5000000000000002
ZB059114,Zenith Platinum Premium Current Account,2.7
ZB076205,Scan To Pay (QR Payments),1.5000000000000002
ZB081385,EazySave Classic Account,2.1000000000000005
ZB019647,Zenith Individual Current Account,2.7
ZB053765,Zenith Gold Premium Current Account,3.0000000000000004
ZB045001,Zenith Salary Savings Account,1.8000000000000003
ZB059276,Zenith Salary Savings Account,2.1000000000000005
ZB088764,Zenith Salary Savings Account,2.1000000000000005
ZB004399,Education Loan,1.5000000000000002
ZB043776,Timeless Savings Account,1.2000000000000002
ZB093659,Zenith Gold Premium Current Account,2.4000000000000004
ZB012216,Education Loan,1.5000000000000002
ZB023065,SME Grow My Biz Account,1.8000000000000003
ZB034043,EazySave Classic Account,1.5000000000000002
ZB034643,Save4Me Target Account,1.2000000000000002
ZB041262,Zenith Platinum Premium Current Account,2.7
ZB064522,ZIVA Stores,1.8000000000000003
ZB053798,Zenith Individual Savings Account,2.4000000000000004
ZB014514,Education Loan,1.5000000000000002
ZB017326,Education Loan,1.5000000000000002
ZB053034,Timeless Current Account,3.0000000000000004
ZB064835,Education Loan,2.1000000000000005
ZB086368,Timeless Pension Advance,1.8000000000000003
ZB003115,Zenith Gold Premium Current Account,3.0000000000000004
ZB019240,Zenith Individual Current Account,2.1000000000000005
ZB031727,Zenith Platinum Premium Current Account,2.7
ZB054608,Save4Me Target Account,1.8000000000000003
ZB026045,EazySave Classic Account,1.8000000000000003
ZB032818,EazySave Classic Account,2.1000000000000005
ZB077388,EazySave Classic Account,2.1000000000000005
ZB014498,SME Grow My Biz Account,1.2000000000000002
ZB066181,Salary Advance,1.5000000000000002
ZB085837,Zenith Individual Savings Account,2.1000000000000005
ZB004845,Zenith Individual Current Account,2.4000000000000004
ZB082840,ZIVA - Zenith Intelligent Virtual Assistant,0.9000000000000001
ZB003862,Education Loan,1.5000000000000002
ZB042497,Zenith Platinum Premium Current Account,2.4000000000000004
ZB047569,ZIVA - Zenith Intelligent Virtual Assistant,1.5000000000000002
ZB081645,Zenith Salary Savings Account,2.4000000000000004
ZB046014,Zenith Individual Savings Account,2.1000000000000005
ZB056880,Timeless Savings Account,1.5000000000000002
ZB041577,Education Loan,2.1000000000000005
ZB068183,Scan To Pay (QR Payments),1.5000000000000002
ZB004335,Zenith Platinum Premium Current Account,2.7
ZB020137,EazySave Classic Account,1.5000000000000002
ZB057472,Save4Me Target Account,1.8000000000000003
ZB062167,Education Loan,1.8000000000000003
ZB092262,Zenith Individual Current Account,1.8000000000000003
ZB014342,Zenith Mobile Banking App,1.8000000000000003
ZB015172,Education Loan,1.8000000000000003
ZB026588,Scan To Pay (QR Payments),1.2000000000000002
ZB055229,EazySave Classic Account,1.5000000000000002
ZB084411,Save4Me Target Account,1.2000000000000002
ZB088849,Zenith Salary Savings Account,1.5000000000000002
ZB002734,Zenith Gold Premium Current Account,3.0000000000000004
ZB052741,SME Grow My Biz Account,2.1000000000000005
ZB084876,Save4Me Target Account,1.2000000000000002
ZB086357,EazySave Classic Account,1.8000000000000003
ZB090804,Timeless Current Account,1.8000000000000003
ZB004238,Zenith Individual Savings Account,2.1000000000000005
ZB005942,Zenith Individual Savings Account,3.0000000000000004
ZB016453,EazySave Classic Account,2.7
ZB022615,EazySave Classic Account,1.8000000000000003
ZB029976,Zenith Individual Savings Account,2.4000000000000004
ZB068549,ZIVA - Zenith Intelligent Virtual Assistant,1.5000000000000002
ZB072240,Zenith Individual Savings Account,2.4000000000000004
ZB018309,Timeless Savings Account,1.8000000000000003
ZB047011,Zenith Salary Savings Account,1.8000000000000003
ZB042013,Education Loan,1.5000000000000002
ZB058528,Timeless Savings Account,2.4000000000000004
ZB008272,Timeless Savings Account,2.7
ZB050814,Timeless Current Account,3.0000000000000004
ZB054866,Save4Me Target Account,1.5000000000000002
ZB060968,Zenith Individual Savings Account,2.1000000000000005
ZB085691,EazySave Classic Account,1.8000000000000003
ZB085950,Zenith Individual Current Account,1.8000000000000003
ZB087168,Zenith Prepaid Card,1.2000000000000002
ZB087438,Zenith Individual Current Account,2.1000000000000005
ZB003862,Zenith Salary Savings Account,1.8000000000000003
ZB005913,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB033599,Save4Me Target Account,1.8000000000000003
ZB049157,EazySave Classic Account,2.4000000000000004
ZB074453,Zenith Gold Premium Current Account,2.7
ZB045159,Zenith Salary Savings Account,1.8000000000000003
ZB012127,Zenith Gold Premium Current Account,2.7
ZB047011,Education Loan,1.5000000000000002
ZB047990,Timeless Current Account,1.2000000000000002
ZB048192,Zenith Individual Savings Account,2.4000000000000004
ZB059193,Zenith Credit Card - Gold,1.8000000000000003
ZB060621,Scan To Pay (QR Payments),1.5000000000000002
ZB016861,ZIVA - Zenith Intelligent Virtual Assistant,2.1000000000000005
ZB081770,Zenith Salary Savings Account,1.8000000000000003
ZB040988,Education Loan,2.4000000000000004
ZB094844,Zenith Individual Savings Account,1.8000000000000003
ZB018182,Scan To Pay (QR Payments),1.8000000000000003
ZB046557,SME Grow My Biz Account,1.5000000000000002
ZB060844,Aspire Account,2.7
ZB002909,Zenith Platinum Premium Current Account,2.7
ZB003115,Zenith Individual Current Account,2.4000000000000004
ZB033484,EazySave Classic Account,3.0000000000000004
ZB054706,EazySave Classic Account,3.0000000000000004
ZB076389,Timeless Current Account,2.7
ZB012237,Zenith Individual Savings Account,2.1000000000000005
ZB016338,Zenith Mobile Banking App,2.4000000000000004
ZB026457,Zenith Individual Savings Account,2.1000000000000005
ZB072770,EazySave Classic Account,1.8000000000000003
ZB082846,Zenith Salary Savings Account,2.1000000000000005
ZB095554,EazySave Classic Account,1.2000000000000002
ZB015780,Scan To Pay (QR Payments),1.8000000000000003
ZB046766,Zenith Gold Premium Current Account,2.7
ZB055350,Zenith Salary Savings Account,1.5000000000000002
ZB058528,Scan To Pay (QR Payments),1.5000000000000002
ZB088488,Zenith Prepaid Card,1.2000000000000002
ZB006894,Zenith Individual Savings Account,2.4000000000000004
ZB033180,Zenith Salary Savings Account,2.4000000000000004
ZB034605,EazySave Classic Account,1.8000000000000003
ZB090274,Timeless Savings Account,1.5000000000000002
ZB009484,EazySave Classic Account,1.5000000000000002
ZB019348,EazySave Classic Account,2.1000000000000005
ZB040455,Education Loan,2.1000000000000005
ZB022933,Education Loan,1.8000000000000003
ZB033953,Zenith Individual Current Account,2.4000000000000004
ZB092320,Zenith Individual Current Account,1.8000000000000003
ZB004845,Scan To Pay (QR Payments),2.1000000000000005
ZB041262,Timeless Current Account,2.1000000000000005
ZB046712,Zenith Platinum Premium Current Account,3.0000000000000004
ZB068067,Zenith Salary Savings Account,1.8000000000000003
ZB019028,EazySave Classic Account,2.1000000000000005
ZB005942,Scan To Pay (QR Payments),2.1000000000000005
ZB027533,Timeless Current Account,2.4000000000000004
ZB027823,Zenith Individual Savings Account,2.1000000000000005
ZB079077,Scan To Pay (QR Payments),1.2000000000000002
ZB072798,Zenith Internet Banking,2.1000000000000005
ZB080181,EazySave Classic Account,2.4000000000000004
ZB082013,Scan To Pay (QR Payments),1.5000000000000002
ZB090649,Zenith Platinum Premium Current Account,1.8000000000000003
ZB025632,EazySave Classic Account,1.8000000000000003
ZB054041,Zenith Salary Savings Account,1.5000000000000002
ZB059276,EazySave Classic Account,1.8000000000000003
ZB056354,Zenith Individual Current Account,1.8000000000000003
ZB069642,Zenith Individual Current Account,2.1000000000000005
ZB019666,Timeless Current Account,1.5000000000000002
ZB068587,Save4Me Target Account,1.8000000000000003
ZB011228,Education Loan,2.4000000000000004
ZB022857,EazySave Classic Account,1.8000000000000003
ZB034848,Zenith Salary Savings Account,1.5000000000000002
ZB059193,Zenith Platinum Premium Current Account,2.4000000000000004
ZB069642,Zenith Platinum Premium Current Account,2.4000000000000004
ZB073259,Zenith Salary Savings Account,2.1000000000000005
ZB084778,Zenith Individual Savings Account,2.4000000000000004
ZB061513,Education Loan,1.8000000000000003
ZB073080,Zenith Internet Banking,2.1000000000000005
ZB007158,EazySave Classic Account,1.5000000000000002
ZB010528,Education Loan,1.5000000000000002
ZB019240,EazySave Classic Account,1.5000000000000002
ZB035416,Zenith Individual Savings Account,2.1000000000000005
ZB039948,SME Loan,1.5000000000000002
ZB074327,Timeless Current Account,2.7
ZB020917,Timeless Savings Account,2.7
ZB057827,EazySave Classic Account,1.8000000000000003
ZB065148,Household Acquisition Loan,1.8000000000000003
ZB070975,Save4Me Target Account,1.8000000000000003
ZB071148,Zenith Individual Savings Account,2.4000000000000004
ZB073286,Save4Me Target Account,1.5000000000000002
ZB090486,Zenith Gold Premium Current Account,1.8000000000000003
ZB090627,Zenith Individual Current Account,2.4000000000000004
ZB092020,Timeless Savings Account,1.5000000000000002
ZB005728,Scan To Pay (QR Payments),2.1000000000000005
ZB004028,Education Loan,2.4000000000000004
ZB026128,Zenith Individual Current Account,2.7
ZB056333,Zenith Gold Premium Current Account,2.1000000000000005
ZB004503,Zenith Individual Savings Account,2.1000000000000005
ZB045091,Timeless Current Account,2.7
ZB067415,Timeless Current Account,3.0000000000000004
ZB088849,Zenith Credit Card - Gold,1.2000000000000002
ZB021230,Zenith Salary Savings Account,2.1000000000000005
ZB038706,Timeless Current Account,3.0000000000000004
ZB009346,Zenith Individual Current Account,1.2000000000000002
ZB090577,Zenith Gold Premium Current Account,1.8000000000000003
ZB062734,Salary Advance,1.2000000000000002
ZB010725,Zenith Individual Current Account,2.1000000000000005
ZB012880,Education Loan,1.8000000000000003
ZB043669,EazySave Classic Account,1.5000000000000002
ZB071148,Zenith Internet Banking,2.1000000000000005
ZB090486,Zenith Platinum Premium Current Account,1.5000000000000002
ZB005892,ZIVA - Zenith Intelligent Virtual Assistant,1.8000000000000003
ZB014498,Education Loan,1.5000000000000002
ZB026588,EazySave Classic Account,1.5000000000000002
ZB027100,Zenith Individual Savings Account,2.1000000000000005
ZB031723,Timeless Current Account,3.0000000000000004
ZB074120,Zenith Individual Current Account,2.4000000000000004
ZB076658,SME Grow My Biz Account,2.4000000000000004
ZB090978,Timeless Current Account,1.8000000000000003
ZB023444,Save4Me Target Account,1.5000000000000002
ZB024498,Education Loan,1.2000000000000002
ZB062498,Education Loan,1.5000000000000002
ZB024433,Education Loan,1.2000000000000002
ZB091608,Zenith Gold Premium Current Account,1.8000000000000003
ZB014614,Timeless Savings Account,2.4000000000000004
ZB052954,Zenith Gold Premium Current Account,1.8000000000000003
ZB060968,Household Acquisition Loan,1.5000000000000002
ZB075863,Education Loan,2.1000000000000005
ZB089340,Zenith Salary Savings Account,2.1000000000000005
ZB003723,Timeless Current Account,3.0000000000000004
ZB033484,Zenith Gold Premium Current Account,1.8000000000000003
ZB041892,Save4Me Target Account,2.1000000000000005
ZB091686,Zenith Individual Current Account,2.1000000000000005
ZB003005,Zenith Gold Premium Current Account,3.0000000000000004
ZB003082,Timeless Current Account,3.0000000000000004
ZB059840,Zenith Salary Savings Account,1.8000000000000003
ZB087940,Zenith Individual Savings Account,1.5000000000000002
ZB014010,Zenith Mobile Banking App,1.8000000000000003
ZB039264,EazySave Classic Account,2.4000000000000004
ZB047419,Zenith Individual Savings Account,2.4000000000000004
ZB066479,Education Loan,2.1000000000000005
ZB094000,EazySave Classic Account,1.2000000000000002
ZB095014,Scan To Pay (QR Payments),1.2000000000000002
ZB004907,Zenith Individual Current Account,2.4000000000000004
ZB078123,Timeless Current Account,2.7
